name,opening_hours,address,location,phone_number,rating,price_level,isJapanese,isKorean,isChinese,isMalay,isIndian,isThai,isVietnamese,isWestern,isLocal,isItalian,isMiddleEastern,isInternational,isEuropean,isGerman,isBurmese,isFrench
Tokyo Sundubu,"[{'close': {'day': 0, 'time': '2100'}, 'open': {'day': 0, 'time': '1100'}}, {'close': {'day': 1, 'time': '2100'}, 'open': {'day': 1, 'time': '1100'}}, {'close': {'day': 2, 'time': '2100'}, 'open': {'day': 2, 'time': '1100'}}, {'close': {'day': 3, 'time': '2100'}, 'open': {'day': 3, 'time': '1100'}}, {'close': {'day': 4, 'time': '2100'}, 'open': {'day': 4, 'time': '1100'}}, {'close': {'day': 5, 'time': '2100'}, 'open': {'day': 5, 'time': '1100'}}, {'close': {'day': 6, 'time': '2100'}, 'open': {'day': 6, 'time': '1100'}}]","252 North Bridge Road, #B1-16, Raffles City Shopping Centre, Singapore 179103",8,+65 6252 2425,3.8,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Took Lae Dee - Funan,"[{'close': {'day': 0, 'time': '2100'}, 'open': {'day': 0, 'time': '1100'}}, {'close': {'day': 1, 'time': '2100'}, 'open': {'day': 1, 'time': '1100'}}, {'close': {'day': 2, 'time': '2100'}, 'open': {'day': 2, 'time': '1100'}}, {'close': {'day': 3, 'time': '2100'}, 'open': {'day': 3, 'time': '1100'}}, {'close': {'day': 4, 'time': '2100'}, 'open': {'day': 4, 'time': '1100'}}, {'close': {'day': 5, 'time': '2100'}, 'open': {'day': 5, 'time': '1100'}}, {'close': {'day': 6, 'time': '2100'}, 'open': {'day': 6, 'time': '1100'}}]","107 North Bridge Rd, #01-02 Funan Mall, Singapore 179105",9,,3.5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Tori Q,"[{'close': {'day': 0, 'time': '2200'}, 'open': {'day': 0, 'time': '1100'}}, {'close': {'day': 1, 'time': '2200'}, 'open': {'day': 1, 'time': '1100'}}, {'close': {'day': 2, 'time': '2200'}, 'open': {'day': 2, 'time': '1100'}}, {'close': {'day': 3, 'time': '2200'}, 'open': {'day': 3, 'time': '1100'}}, {'close': {'day': 4, 'time': '2200'}, 'open': {'day': 4, 'time': '1100'}}, {'close': {'day': 5, 'time': '2200'}, 'open': {'day': 5, 'time': '1100'}}, {'close': {'day': 6, 'time': '2200'}, 'open': {'day': 6, 'time': '1100'}}]","68 Orchard Rd, Plaza Singapura, #B2-03, Singapore 238839",10,+65 6887 5795,4.6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tori Tomo,,"68 Orchard Rd, Singapore 238839",10,+65 6337 0012,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Treasures Yi Dian Xin,"[{'close': {'day': 0, 'time': '2200'}, 'open': {'day': 0, 'time': '1030'}}, {'close': {'day': 1, 'time': '2200'}, 'open': {'day': 1, 'time': '1100'}}, {'close': {'day': 2, 'time': '2200'}, 'open': {'day': 2, 'time': '1100'}}, {'close': {'day': 3, 'time': '2200'}, 'open': {'day': 3, 'time': '1100'}}, {'close': {'day': 4, 'time': '2200'}, 'open': {'day': 4, 'time': '1100'}}, {'close': {'day': 5, 'time': '2200'}, 'open': {'day': 5, 'time': '1100'}}, {'close': {'day': 6, 'time': '2200'}, 'open': {'day': 6, 'time': '1030'}}]","#B1-37, Raffles City Shopping Centre, 252 North Bridge Rd, Singapore 179103",8,+65 6262 1662,4.3,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
Trufflelicious by The Travelling C.O.W.,"[{'close': {'day': 0, 'time': '2100'}, 'open': {'day': 0, 'time': '1100'}}, {'close': {'day': 1, 'time': '2100'}, 'open': {'day': 1, 'time': '1100'}}, {'close': {'day': 2, 'time': '2100'}, 'open': {'day': 2, 'time': '1100'}}, {'close': {'day': 3, 'time': '2100'}, 'open': {'day': 3, 'time': '1100'}}, {'close': {'day': 4, 'time': '2100'}, 'open': {'day': 4, 'time': '1100'}}, {'close': {'day': 5, 'time': '2100'}, 'open': {'day': 5, 'time': '1100'}}, {'close': {'day': 6, 'time': '2100'}, 'open': {'day': 6, 'time': '1100'}}]","Funan Mall, 107 North Bridge Rd, #02-K06, Singapore 179105",9,,3.6,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Tsukada Nojo 美人鍋,"[{'close': {'day': 0, 'time': '1530'}, 'open': {'day': 0, 'time': '1130'}}, {'close': {'day': 0, 'time': '2100'}, 'open': {'day': 0, 'time': '1700'}}, {'close': {'day': 1, 'time': '1530'}, 'open': {'day': 1, 'time': '1130'}}, {'close': {'day': 1, 'time': '2100'}, 'open': {'day': 1, 'time': '1700'}}, {'close': {'day': 2, 'time': '1530'}, 'open': {'day': 2, 'time': '1130'}}, {'close': {'day': 2, 'time': '2100'}, 'open': {'day': 2, 'time': '1700'}}, {'close': {'day': 3, 'time': '1530'}, 'open': {'day': 3, 'time': '1130'}}, {'close': {'day': 3, 'time': '2100'}, 'open': {'day': 3, 'time': '1700'}}, {'close': {'day': 4, 'time': '1530'}, 'open': {'day': 4, 'time': '1130'}}, {'close': {'day': 4, 'time': '2100'}, 'open': {'day': 4, 'time': '1700'}}, {'close': {'day': 5, 'time': '1530'}, 'open': {'day': 5, 'time': '1130'}}, {'close': {'day': 5, 'time': '2200'}, 'open': {'day': 5, 'time': '1700'}}, {'close': {'day': 6, 'time': '1530'}, 'open': {'day': 6, 'time': '1130'}}, {'close': {'day': 6, 'time': '2100'}, 'open': {'day': 6, 'time': '1700'}}]","68 Orchard Road #03-81 Plaza, Singapore 238839",10,+65 6336 5003,4.6,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tsuta Japanese Soba Noodles,,"Funan Mall, 107 North Bridge Rd, #01-04, Singapore 179105",9,,3.9,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Two Wings @ Funan,"[{'close': {'day': 0, 'time': '2200'}, 'open': {'day': 0, 'time': '1000'}}, {'close': {'day': 1, 'time': '2200'}, 'open': {'day': 1, 'time': '1000'}}, {'close': {'day': 2, 'time': '2200'}, 'open': {'day': 2, 'time': '1000'}}, {'close': {'day': 3, 'time': '2200'}, 'open': {'day': 3, 'time': '1000'}}, {'close': {'day': 4, 'time': '2200'}, 'open': {'day': 4, 'time': '1000'}}, {'close': {'day': 5, 'time': '2200'}, 'open': {'day': 5, 'time': '1000'}}, {'close': {'day': 6, 'time': '2200'}, 'open': {'day': 6, 'time': '1000'}}]","109 North Bridge Rd, #B2-K02 Funan Mall, Singapore 179097",9,+65 9852 0043,4.1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Victor's Kitchen,"[{'close': {'day': 0, 'time': '2000'}, 'open': {'day': 0, 'time': '1030'}}, {'close': {'day': 1, 'time': '2000'}, 'open': {'day': 1, 'time': '1030'}}, {'close': {'day': 2, 'time': '2000'}, 'open': {'day': 2, 'time': '1030'}}, {'close': {'day': 3, 'time': '2000'}, 'open': {'day': 3, 'time': '1030'}}, {'close': {'day': 4, 'time': '2000'}, 'open': {'day': 4, 'time': '1030'}}, {'close': {'day': 5, 'time': '2100'}, 'open': {'day': 5, 'time': '1030'}}, {'close': {'day': 6, 'time': '2100'}, 'open': {'day': 6, 'time': '1030'}}]","91 Bencoolen St, #01-49 Sunshine Plaza, Singapore 189652",9,+65 9838 2851,4,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Wah Lok,"[{'close': {'day': 0, 'time': '1500'}, 'open': {'day': 0, 'time': '1100'}}, {'close': {'day': 0, 'time': '2200'}, 'open': {'day': 0, 'time': '1830'}}, {'close': {'day': 1, 'time': '1500'}, 'open': {'day': 1, 'time': '1130'}}, {'close': {'day': 1, 'time': '2200'}, 'open': {'day': 1, 'time': '1830'}}, {'close': {'day': 2, 'time': '1500'}, 'open': {'day': 2, 'time': '1130'}}, {'close': {'day': 2, 'time': '2200'}, 'open': {'day': 2, 'time': '1830'}}, {'close': {'day': 3, 'time': '1500'}, 'open': {'day': 3, 'time': '1130'}}, {'close': {'day': 3, 'time': '2200'}, 'open': {'day': 3, 'time': '1830'}}, {'close': {'day': 4, 'time': '1500'}, 'open': {'day': 4, 'time': '1130'}}, {'close': {'day': 4, 'time': '2200'}, 'open': {'day': 4, 'time': '1830'}}, {'close': {'day': 5, 'time': '1500'}, 'open': {'day': 5, 'time': '1130'}}, {'close': {'day': 5, 'time': '2200'}, 'open': {'day': 5, 'time': '1830'}}, {'close': {'day': 6, 'time': '1500'}, 'open': {'day': 6, 'time': '1130'}}, {'close': {'day': 6, 'time': '2200'}, 'open': {'day': 6, 'time': '1830'}}]","76 Bras Basah Rd, Singapore 189558",5,+65 6311 8188,4.4,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
Wang Cafe Plaza Singapura,"[{'close': {'day': 0, 'time': '2130'}, 'open': {'day': 0, 'time': '0730'}}, {'close': {'day': 1, 'time': '2130'}, 'open': {'day': 1, 'time': '0730'}}, {'close': {'day': 2, 'time': '2130'}, 'open': {'day': 2, 'time': '0730'}}, {'close': {'day': 3, 'time': '2130'}, 'open': {'day': 3, 'time': '0730'}}, {'close': {'day': 4, 'time': '2130'}, 'open': {'day': 4, 'time': '0730'}}, {'close': {'day': 5, 'time': '2130'}, 'open': {'day': 5, 'time': '0730'}}, {'close': {'day': 6, 'time': '2130'}, 'open': {'day': 6, 'time': '0730'}}]","68 Orchard Road, #B2-35/36, Plaza, Singapore 238839",10,,3.7,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Wheat Baumkuchen,"[{'close': {'day': 0, 'time': '2130'}, 'open': {'day': 0, 'time': '1030'}}, {'close': {'day': 1, 'time': '2130'}, 'open': {'day': 1, 'time': '1030'}}, {'close': {'day': 2, 'time': '2130'}, 'open': {'day': 2, 'time': '1030'}}, {'close': {'day': 3, 'time': '2130'}, 'open': {'day': 3, 'time': '1030'}}, {'close': {'day': 4, 'time': '2130'}, 'open': {'day': 4, 'time': '1030'}}, {'close': {'day': 5, 'time': '2130'}, 'open': {'day': 5, 'time': '1030'}}, {'close': {'day': 6, 'time': '2130'}, 'open': {'day': 6, 'time': '1030'}}]","252 North Bridge Road #B1-78, Raffles City Shopping Centre, Singapore 179103",8,+65 6734 0128,4.3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WOK HEY Funan,"[{'close': {'day': 0, 'time': '2200'}, 'open': {'day': 0, 'time': '1100'}}, {'close': {'day': 1, 'time': '2200'}, 'open': {'day': 1, 'time': '1100'}}, {'close': {'day': 2, 'time': '2200'}, 'open': {'day': 2, 'time': '1100'}}, {'close': {'day': 3, 'time': '2200'}, 'open': {'day': 3, 'time': '1100'}}, {'close': {'day': 4, 'time': '2200'}, 'open': {'day': 4, 'time': '1100'}}, {'close': {'day': 5, 'time': '2200'}, 'open': {'day': 5, 'time': '1100'}}, {'close': {'day': 6, 'time': '2200'}, 'open': {'day': 6, 'time': '1100'}}]","107 North Bridge Rd, #B2-K1 Funan Mall, Singapore 179097",9,+65 6694 0088,4.5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Wolf Burgers - Funan,,"107 North Bridge Rd, #01-05 Funan Mall, Singapore 179105",9,,3.3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wong Kee Wanton Noodles,"[{'close': {'day': 0, 'time': '2200'}, 'open': {'day': 0, 'time': '1000'}}, {'close': {'day': 1, 'time': '2200'}, 'open': {'day': 1, 'time': '1000'}}, {'close': {'day': 2, 'time': '2200'}, 'open': {'day': 2, 'time': '1000'}}, {'close': {'day': 3, 'time': '2200'}, 'open': {'day': 3, 'time': '1000'}}, {'close': {'day': 4, 'time': '2200'}, 'open': {'day': 4, 'time': '1000'}}, {'close': {'day': 5, 'time': '2200'}, 'open': {'day': 5, 'time': '1000'}}, {'close': {'day': 6, 'time': '2200'}, 'open': {'day': 6, 'time': '1000'}}]","109 North Bridge Rd, #B1-28, Singapore 179097",9,,3.5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Wooloomooloo Steakhouse,"[{'close': {'day': 0, 'time': '2330'}, 'open': {'day': 0, 'time': '1130'}}, {'close': {'day': 1, 'time': '2330'}, 'open': {'day': 1, 'time': '1200'}}, {'close': {'day': 2, 'time': '2330'}, 'open': {'day': 2, 'time': '1200'}}, {'close': {'day': 3, 'time': '2330'}, 'open': {'day': 3, 'time': '1200'}}, {'close': {'day': 4, 'time': '2330'}, 'open': {'day': 4, 'time': '1200'}}, {'close': {'day': 5, 'time': '2330'}, 'open': {'day': 5, 'time': '1200'}}, {'close': {'day': 6, 'time': '2330'}, 'open': {'day': 6, 'time': '1130'}}]","2 Stamford Rd, Level 3 Swissotel The Stamford, Singapore 178882",8,+65 6338 0261,4.3,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Xiang Guo Lila 1,"[{'close': {'day': 0, 'time': '2100'}, 'open': {'day': 0, 'time': '0900'}}, {'close': {'day': 1, 'time': '2100'}, 'open': {'day': 1, 'time': '0900'}}, {'close': {'day': 2, 'time': '2100'}, 'open': {'day': 2, 'time': '0900'}}, {'close': {'day': 3, 'time': '2100'}, 'open': {'day': 3, 'time': '0900'}}, {'close': {'day': 4, 'time': '2100'}, 'open': {'day': 4, 'time': '0900'}}, {'close': {'day': 5, 'time': '2100'}, 'open': {'day': 5, 'time': '0900'}}, {'close': {'day': 6, 'time': '2100'}, 'open': {'day': 6, 'time': '0900'}}]","13 Stamford Road#B1, 32A, Singapore",7,+65 9092 7693,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Xin Wang Hong Kong Cafe - Plaza Singapura,"[{'close': {'day': 0, 'time': '2300'}, 'open': {'day': 0, 'time': '1000'}}, {'close': {'day': 1, 'time': '2300'}, 'open': {'day': 1, 'time': '1100'}}, {'close': {'day': 2, 'time': '2300'}, 'open': {'day': 2, 'time': '1100'}}, {'close': {'day': 3, 'time': '2300'}, 'open': {'day': 3, 'time': '1100'}}, {'close': {'day': 4, 'time': '2300'}, 'open': {'day': 4, 'time': '1100'}}, {'close': {'day': 5, 'time': '2300'}, 'open': {'day': 5, 'time': '1100'}}, {'close': {'day': 6, 'time': '2300'}, 'open': {'day': 6, 'time': '1000'}}]","68 Orchard Road #06-08/09/10 Plaza, Singapore 238839",10,+65 6884 8698,3.4,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Ya Hua Bak Kut Teh,"[{'close': {'day': 0, 'time': '2100'}, 'open': {'day': 0, 'time': '0900'}}, {'close': {'day': 1, 'time': '2200'}, 'open': {'day': 1, 'time': '1100'}}, {'close': {'day': 2, 'time': '2200'}, 'open': {'day': 2, 'time': '1100'}}, {'close': {'day': 3, 'time': '2200'}, 'open': {'day': 3, 'time': '1100'}}, {'close': {'day': 4, 'time': '2200'}, 'open': {'day': 4, 'time': '1100'}}, {'close': {'day': 5, 'time': '2200'}, 'open': {'day': 5, 'time': '1100'}}, {'close': {'day': 6, 'time': '2000'}, 'open': {'day': 6, 'time': '1000'}}]","252 North Bridge Road, #B1-44B, Raffles City Shopping Centre, Singapore 179103",8,+65 6264 7066,3.3,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
Yan Ji Seafood Soup,"[{'close': {'day': 0, 'time': '2130'}, 'open': {'day': 0, 'time': '1030'}}, {'close': {'day': 1, 'time': '2130'}, 'open': {'day': 1, 'time': '1030'}}, {'close': {'day': 2, 'time': '2130'}, 'open': {'day': 2, 'time': '1030'}}, {'close': {'day': 3, 'time': '2130'}, 'open': {'day': 3, 'time': '1030'}}, {'close': {'day': 4, 'time': '2130'}, 'open': {'day': 4, 'time': '1030'}}, {'close': {'day': 5, 'time': '2130'}, 'open': {'day': 5, 'time': '1030'}}, {'close': {'day': 6, 'time': '2130'}, 'open': {'day': 6, 'time': '1030'}}]","107, #02-05 North Bridge Rd, Funan Mall, Singapore 179105",9,+65 8346 8499,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
YaXiYa Bar & Bistro,"[{'close': {'day': 0, 'time': '2300'}, 'open': {'day': 0, 'time': '0730'}}, {'close': {'day': 1, 'time': '2300'}, 'open': {'day': 1, 'time': '0730'}}, {'close': {'day': 2, 'time': '2300'}, 'open': {'day': 2, 'time': '0730'}}, {'close': {'day': 3, 'time': '2300'}, 'open': {'day': 3, 'time': '0730'}}, {'close': {'day': 4, 'time': '2300'}, 'open': {'day': 4, 'time': '0730'}}, {'close': {'day': 5, 'time': '2300'}, 'open': {'day': 5, 'time': '0730'}}, {'close': {'day': 6, 'time': '2300'}, 'open': {'day': 6, 'time': '0730'}}]","3 Coleman St, Singapore 179804",9,+65 6416 1188,3.5,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Yu Kee Specialties,,"107 North Bridge Rd, #B1-34 Funan Mall, Singapore 179105",9,,2.6,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Zenso,"[{'close': {'day': 0, 'time': '1600'}, 'open': {'day': 0, 'time': '1100'}}, {'close': {'day': 0, 'time': '2200'}, 'open': {'day': 0, 'time': '1700'}}, {'close': {'day': 1, 'time': '1600'}, 'open': {'day': 1, 'time': '1100'}}, {'close': {'day': 1, 'time': '2200'}, 'open': {'day': 1, 'time': '1700'}}, {'close': {'day': 2, 'time': '1600'}, 'open': {'day': 2, 'time': '1100'}}, {'close': {'day': 2, 'time': '2200'}, 'open': {'day': 2, 'time': '1700'}}, {'close': {'day': 3, 'time': '1600'}, 'open': {'day': 3, 'time': '1100'}}, {'close': {'day': 3, 'time': '2200'}, 'open': {'day': 3, 'time': '1700'}}, {'close': {'day': 4, 'time': '1600'}, 'open': {'day': 4, 'time': '1100'}}, {'close': {'day': 4, 'time': '2200'}, 'open': {'day': 4, 'time': '1700'}}, {'close': {'day': 5, 'time': '1600'}, 'open': {'day': 5, 'time': '1100'}}, {'close': {'day': 5, 'time': '2200'}, 'open': {'day': 5, 'time': '1700'}}, {'close': {'day': 6, 'time': '1600'}, 'open': {'day': 6, 'time': '1100'}}, {'close': {'day': 6, 'time': '2200'}, 'open': {'day': 6, 'time': '1700'}}]","Bencoolen St, Singapore",9,+65 6884 9660,4.2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Genki Sushi - Bugis+,,"201 Victoria St, #01-13 Bugis+, Singapore 188067",20,,4.3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4Fingers Crispy Chicken,,"68 Orchard Road, Plaza, Singapore 238839",10,,4.2,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
